Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
6a5c9661-c57c-21cb-7c5e-ffbd86de6f1f,2009-06-23,,999-64-2267,S99971023,,,Lorine399,Tiffani287,Feil794,,,,hawaiian,nonhispanic,F,Leominster  Massachusetts  US,351 Lang Gardens Unit 17,Cambridge,Massachusetts,Middlesex County,25017,02139,42.37221768349336,-71.13563825534676,29101.32,27144.89,83297
ad711c18-e176-fde2-903e-bc365bf73c0e,1947-08-27,2021-04-30,999-21-9804,S99990991,X16130197X,Mrs.,Barbar976,Nelle766,Adams676,,Murazik203,D,white,hispanic,F,Peabody  Massachusetts  US,1033 Kohler Camp,Carlisle,Massachusetts,Middlesex County,,00000,42.52275447130089,-71.41026074788388,127438.18,634394.55,922413
d8dce3cf-69fd-12ac-c116-52ed1b6eed67,1979-03-18,,999-27-6945,S99943189,X48162857X,Mr.,Alonzo487,Tobias236,Pfeffer420,,,M,white,nonhispanic,M,Falmouth  Massachusetts  US,491 Ernser Center,Easthampton,Massachusetts,Hampshire County,25015,01027,42.252633558239644,-72.72426669683377,120226.41,5566.92,63794
a2f4237b-1a1c-5799-99de-35dfa05b19eb,1976-07-11,,999-15-6610,S99964907,X3618367X,Mrs.,Kia427,Leisa54,Becker968,,Ankunding277,W,white,hispanic,F,Northampton  Massachusetts  US,285 Runte Center,Dartmouth,Massachusetts,Bristol County,,00000,41.5527579260137,-71.00099081236077,181682.52,538488.49,23836
8811de3b-3b2e-6167-c14b-68298db74c06,2009-05-01,,999-64-7140,S99974462,,,Jerlene697,Charlie254,Schultz619,,,,white,nonhispanic,F,Boston  Massachusetts  US,896 Powlowski Manor Unit 87,Rockland,Massachusetts,Plymouth County,,00000,42.09541010856978,-70.91998110911358,33034.86,65074.15,89979
da8d74b9-a7ef-8f47-ab0e-e299b68daa2c,2025-05-01,,999-21-6357,,,,Dorie139,,Doyle959,,,,white,nonhispanic,F,Porto  Douro Litoral  PT,889 Corkery Stravenue,Arlington,Massachusetts,Middlesex County,25017,02474,42.373672587396314,-71.15131538083799,100.00,4161.32,8467
f522c3dc-d003-2da5-c06c-f1ed1c668f1b,1947-08-27,,999-79-5426,S99982448,X3610476X,Ms.,Laquanda221,Tatiana738,Hilll811,,,S,white,hispanic,F,Cambridge  Massachusetts  US,604 Herzog Green Unit 92,Carlisle,Massachusetts,Middlesex County,,00000,42.49225909841779,-71.34602047646992,328464.15,946347.84,922413
c9db93b0-93fa-f5e1-92d4-a104af90219e,1964-05-29,,999-97-6274,S99969572,X26381899X,Ms.,Suzanna632,Tisa11,Gutkowski940,,,S,white,nonhispanic,F,Richmond  Massachusetts  US,171 Lowe Fort Unit 5,Middleborough,Massachusetts,Plymouth County,,00000,41.82884436748795,-70.91284518766479,161983.64,421763.85,27231
d0cb90bc-7a04-52a4-4fe0-a1812444b148,2013-09-20,,999-32-2429,,,,Chance908,Trent525,Dach178,,,,white,nonhispanic,M,Plymouth  Massachusetts  US,362 Muller Byway,Newton,Massachusetts,Middlesex County,25017,02472,42.32895298064274,-71.21385541110307,18692.20,17869.97,599074
422ee1db-f217-a9ba-81d1-47ac0b56d5e3,2013-02-26,,999-66-9892,,,,Santo387,Fausto876,Wintheiser220,,,,white,nonhispanic,M,New Bedford  Massachusetts  US,877 Wolf Corner,Somerville,Massachusetts,Middlesex County,25017,02144,42.407698544507696,-71.08768641465188,40508.87,0.00,149596
74b0bc86-c62b-067e-1a31-9945f95ada5c,2015-06-30,,999-13-6796,,,,Isreal8,Buck819,Macejkovic424,,,,other,nonhispanic,M,Ashby  Massachusetts  US,1015 Gibson Spur,Attleboro,Massachusetts,Bristol County,25005,02703,41.887084043519955,-71.3938673244101,1450.00,16277.27,11359
92dc3e82-bf05-d131-0083-4651f37700a1,2018-06-23,,999-38-7374,,,,Edna186,Jaunita130,O'Reilly797,,,,asian,nonhispanic,F,Shanghai  Shanghai Municipality  CN,582 Tillman Gateway,Cambridge,Massachusetts,Middlesex County,25017,02141,42.36151180811873,-71.16348968264258,18467.65,120.64,82984
a5125941-e332-6bc0-130d-30c2cf3d0a70,1972-05-27,,999-66-2989,S99938868,X316015X,Mr.,Carmine137,Jordan900,Stehr398,,,D,white,nonhispanic,M,Ipswich  Massachusetts  US,818 Armstrong Throughway Apt 14,Douglas,Massachusetts,Worcester County,,00000,42.024982585814875,-71.73017263191255,133907.73,0.00,78245
4f52e0d1-c61f-e01e-2c5c-3c47f95456cc,1994-04-20,,999-91-8228,S99985829,X30783089X,Mr.,Ricky354,Garry927,Kovacek682,,,M,white,nonhispanic,M,New Bedford  Massachusetts  US,841 Langosh Vale,South Yarmouth,Massachusetts,Barnstable County,25001,02664,41.663992507601996,-70.2323094244757,94431.98,0.00,52666
78d591dc-0f3f-9ac4-1de7-eb0d5b80c59e,1989-12-30,,999-52-5107,S99934546,X17020627X,Mr.,Desmond566,Ervin886,Hoeger474,,,M,white,nonhispanic,M,Beverly  Massachusetts  US,291 Crona Vale Apt 93,East Falmouth,Massachusetts,Barnstable County,25001,02536,41.57493949600315,-70.60993085915278,86851.83,17799.34,47625
40072903-c38e-369f-c6bc-504ba7a61881,2020-06-16,,999-63-3022,,,,Chantay958,Genia944,Daugherty69,,,,white,nonhispanic,F,Boston  Massachusetts  US,165 Spinka Park,Brockton,Massachusetts,Plymouth County,25023,02302,42.05112364637979,-71.00207501538442,24744.49,15431.26,89331
405bcf65-fddc-7022-9366-2a1d4573e997,2004-09-13,,999-73-8314,S99936812,X14728125X,Mr.,Avery919,Ahmad985,Schumm995,,,,white,nonhispanic,M,Taunton  Massachusetts  US,331 O'Conner Road Unit 54,Lynnfield,Massachusetts,Essex County,25009,01940,42.52613704028026,-71.01863721834506,92342.45,0.00,49006
5e67e2d8-2bd6-e197-c38f-351235530f29,1965-07-31,,999-28-1872,S99943228,X32204976X,Mr.,Felipe97,Emil691,Bailey598,,,S,white,nonhispanic,M,Boxford  Massachusetts  US,1085 Lehner Quay Apt 12,Beverly,Massachusetts,Essex County,25009,01915,42.5142781455416,-70.86035869852846,570302.94,392844.19,83453
c12b8083-36b1-4ca5-0b82-65e1f7273a53,1948-02-22,,999-67-7977,S99987457,X3297311X,Mrs.,Mica978,,Crist667,,Gutmann970,M,white,nonhispanic,F,Weymouth  Massachusetts  US,823 Homenick Camp Suite 87,Haverhill,Massachusetts,Essex County,25009,01830,42.807309435255355,-71.09071361888915,423500.43,604719.65,209
472cf93d-112f-7d12-206b-377116b00872,2009-09-07,,999-29-6679,S99911641,,,Jacquiline133,Sigrid676,Donnelly343,,,,white,nonhispanic,F,Gloucester  Massachusetts  US,1051 Leffler Harbor Unit 47,Acton,Massachusetts,Middlesex County,,00000,42.51988390261333,-71.40473855146129,89273.20,0.00,100886
6f0f1164-606d-f41d-d925-fa8fa7d26812,1985-09-06,,999-58-3062,S99941497,X39381789X,Mr.,Ollie731,,Ritchie586,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,284 Jerde Rapid Suite 19,Southwick,Massachusetts,Hampden County,,00000,42.01419347070842,-72.82000656383494,213935.35,636270.14,152719
77d6a302-e673-10f5-5cff-800864c28a1c,1995-04-23,,999-76-7336,S99985163,X21659995X,Mrs.,Marquita692,Ashton21,Robel940,,Kohler843,M,white,nonhispanic,F,Great Barrington  Massachusetts  US,470 Lubowitz Quay,Revere,Massachusetts,Suffolk County,25025,02151,42.42714668223194,-71.00129466283464,179737.90,318017.04,53242
337fb1c2-966e-4e0a-7973-b19ae60df240,1967-03-31,,999-14-7489,S99927175,X38601591X,Mr.,Kenneth671,Dwayne786,Jast432,,,S,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,793 Swaniawski Passage,Medfield,Massachusetts,Norfolk County,25021,02052,42.21912077836955,-71.34400095309239,302808.29,233019.22,35871
f8f5eafd-c8e5-19f0-9c3f-05cf7afa23d4,2013-09-30,,999-62-6318,,,,Zack583,,Wolf938,,,,white,hispanic,M,Lawrence  Massachusetts  US,381 VonRueden Parade Suite 78,Boston,Massachusetts,Suffolk County,25025,02127,42.368855568629954,-71.07549062756887,4276.50,44136.95,933
eca82eba-d217-7a6e-6efe-564f3fec3d76,1965-09-12,,999-76-9478,S99955124,X60677511X,Mr.,Silas208,Ollie731,Pacocha935,,,W,white,nonhispanic,M,Lynn  Massachusetts  US,125 Schumm Boulevard Suite 24,Fall River,Massachusetts,Bristol County,25005,02724,41.690171497083305,-71.09996276658505,351657.39,603209.01,62841
6cfafafe-7cf0-6304-759e-1a109318e4b5,1995-01-10,,999-19-8222,S99971286,X36212917X,Mrs.,Cary869,Cheryle584,Johnston597,,Schoen8,M,white,nonhispanic,F,Canton  Massachusetts  US,1046 Kessler Trace,Lawrence,Massachusetts,Essex County,25009,01841,42.65905918357588,-71.11902187876656,117090.76,66072.80,66495
741d0bc0-d425-6fca-622a-ab5bd140fed5,2012-08-14,,999-50-6310,,,,Garfield38,Casey401,Feest103,,,,white,nonhispanic,M,Lynn  Massachusetts  US,868 Prosacco Bridge,Norwood,Massachusetts,Norfolk County,25021,02090,42.17823873086133,-71.17078801530467,33249.40,28744.77,38564
a1f0a62f-1efd-7a61-e5b7-f61b80595eab,2012-06-09,,999-96-1323,,,,Lynwood354,Raymond398,Cartwright189,,,,white,nonhispanic,M,Waltham  Massachusetts  US,818 Borer Terrace,Amherst,Massachusetts,Hampshire County,,00000,42.317125586355296,-72.5262128253823,30184.25,13009.52,40996
29fd4d50-a45d-32ef-e202-e7ca04776f06,1967-01-06,1969-11-25,999-90-4042,,,,Khalilah870,Robena997,Marquardt819,,,,white,nonhispanic,F,Boston  Massachusetts  US,1064 Bode Mall,Clinton,Massachusetts,Worcester County,25027,01510,42.39027829235117,-71.70601041542683,11007.78,36999.27,27793
ea17d532-319b-782e-4a76-d1389fb2d706,1995-07-01,,999-33-4454,S99920772,X78603511X,Mrs.,Simona661,Olimpia983,Kemmer137,,Harris789,M,white,nonhispanic,F,Paxton  Massachusetts  US,590 Emard Flat,Methuen,Massachusetts,Essex County,25009,01841,42.702008651907825,-71.12764595230924,205184.82,537180.63,138770
4840bde2-1d9b-254c-1937-235892fb2991,2010-05-04,,999-49-2591,,,,Houston994,Jamaal34,Lynch190,,,,hawaiian,nonhispanic,M,Pepperell  Massachusetts  US,445 Vandervort Boulevard Apt 70,Boston,Massachusetts,Suffolk County,25025,02134,42.3066978471888,-71.01497771964658,5191.72,52077.87,23241
963bdbf6-7ac2-69eb-91f4-2db8891480b9,1995-12-25,,999-33-3253,S99986939,X55558699X,Ms.,Kristi306,,Huels583,,,S,white,nonhispanic,F,Rockport  Massachusetts  US,238 Bogan Knoll Suite 92,Whitinsville,Massachusetts,Worcester County,25027,01588,42.12850632278894,-71.62860503569325,180392.70,366375.93,466959
ce7d5f8f-920d-e0d6-cd36-ba45e4657755,1967-01-06,,999-37-7811,S99990619,X66342925X,Mrs.,Ilana185,Kristel938,Toy286,,Labadie908,D,white,nonhispanic,F,Billerica  Massachusetts  US,602 Ritchie Skyway,Clinton,Massachusetts,Worcester County,25027,01510,42.4528400498802,-71.69824033440985,266813.03,486534.43,27793
53397b68-7350-758e-482c-3f181ce504cb,1972-02-07,,999-96-5490,S99964821,X27238568X,Mrs.,Ray930,,Watsica258,,Williamson769,M,white,nonhispanic,F,Wayland  Massachusetts  US,133 O'Hara Way,Plymouth,Massachusetts,Plymouth County,25023,02360,41.88788323584031,-70.61544295611928,192875.28,922801.81,191659
5ebf6950-9a49-1614-0f37-bdfff18b9380,1983-03-17,,999-86-8078,S99941343,X49281047X,Mr.,Stanley702,Lesley194,Terry864,,,M,asian,nonhispanic,M,Boston  Massachusetts  US,387 Barton Gateway Suite 42,Winchester,Massachusetts,Middlesex County,25017,01890,42.44535549675931,-71.13971234184191,82473.79,4171.92,125078
e81a58d8-d324-f2a4-96ec-37eb861e420a,1989-07-13,,999-41-8494,S99920818,X42649558X,Mr.,Emile522,,Herzog843,,,M,white,hispanic,M,Townsend  Massachusetts  US,366 Weissnat Vale,Boxborough,Massachusetts,Middlesex County,,00000,42.469119919244974,-71.55932098022548,59867.34,98027.70,414977
62094446-4639-66fd-c88e-ccc55c80e2b5,1958-02-04,,999-40-3409,S99920820,X44297687X,Mrs.,Ana María762,,Baeza53,,Ornelas92,M,white,hispanic,F,Santiago  Santiago Province  CL,924 Crona Hollow Unit 35,Yarmouth,Massachusetts,Barnstable County,,00000,41.68867322348842,-70.26215389784609,576990.50,293457.91,48679
4c6d1f43-2d39-2fac-664a-0eb15d0443f3,1934-07-08,2023-04-19,999-63-2438,S99983923,X64746135X,Mrs.,Claudie965,Valarie790,Nader710,,Medhurst46,M,white,nonhispanic,F,Dracut  Massachusetts  US,684 Wilkinson Run,North Adams,Massachusetts,Berkshire County,25003,01247,42.74475534822993,-73.09674953074767,332893.50,1591900.17,27938
20c43008-00da-a4d5-3e7e-50d0669a00bb,1972-08-11,2019-02-06,999-53-4411,S99977135,X72964286X,Mr.,Seth414,Cyril535,Hodkiewicz467,,,M,white,nonhispanic,M,Wilmington  Massachusetts  US,803 Shields Skyway Unit 32,Southwick,Massachusetts,Hampden County,,00000,42.06928215049935,-72.81074320717741,84731.58,7010.34,96265
cdb3ce29-3ade-1f95-676b-397561c590fe,1953-10-24,2015-08-29,999-33-7113,S99919886,X29897396X,Mr.,Arron144,,Homenick806,,,D,white,nonhispanic,M,Lawrence  Massachusetts  US,414 Quigley Ramp,Billerica,Massachusetts,Middlesex County,,00000,42.52998251797403,-71.29382610740477,197357.52,3792130.57,179969
eab37641-9582-ca1e-e175-8e8ee0125f3e,1970-07-02,,999-91-1771,S99986395,X21729588X,Mrs.,Natalia964,Lucia634,Delvalle807,,Balderas66,M,white,hispanic,F,Ponce  Puerto Rico  PR,855 Johnston Parade,Taunton,Massachusetts,Bristol County,25005,02718,41.9402898507077,-71.04218926508265,313647.55,687369.82,149124
389182a9-ddc1-0364-7987-dfcbc8f181ba,1972-08-11,,999-17-9178,S99959298,X34905088X,Mr.,Pete38,Bradly656,Lebsack687,,,S,white,nonhispanic,M,North Reading  Massachusetts  US,696 Turner Street Suite 99,Southwick,Massachusetts,Hampden County,,00000,42.014460719175304,-72.7698700418444,129923.39,12052.07,96265
aa56acd9-f183-3436-e881-202cba6d651c,2021-12-25,,999-30-2239,,,,Joetta231,Cecile401,Gleichner915,,,,white,hispanic,F,Fitchburg  Massachusetts  US,339 Marquardt Union,Westport,Massachusetts,Bristol County,,00000,41.629727359589175,-71.11781979577539,700.00,11492.83,23441
bb69401d-f314-b19f-64d9-805c59d24ad0,1934-07-08,,999-66-9807,S99931617,X40546163X,Mrs.,Delila667,Dina200,Bogisich202,,Johnson679,D,white,nonhispanic,F,Middleborough  Massachusetts  US,1063 Bayer Harbor,North Adams,Massachusetts,Berkshire County,25003,01247,42.703128638149714,-73.0587301409048,225365.79,737624.89,27938
438740a2-59fc-e26a-0711-06688243d0c1,1953-10-24,1969-02-04,999-14-6274,,,,Margarito178,,Weber641,,,,white,nonhispanic,M,Duxbury  Massachusetts  US,629 Metz Trafficway,Billerica,Massachusetts,Middlesex County,,00000,42.519564382447555,-71.24635350097603,18554.13,25800.56,179969
530168c1-6e99-6554-dc35-cf6b87f9f777,1984-04-19,,999-56-8520,S99945073,X57424718X,Mr.,Enrique929,Ivory697,Pagac496,,,S,white,nonhispanic,M,Springfield  Massachusetts  US,376 Wisozk Throughway Apt 75,Tewksbury,Massachusetts,Middlesex County,,00000,42.65166676898509,-71.25222623997163,95206.89,4012.81,853818
a60ec9e0-e936-a050-040f-799670594913,2010-03-02,,999-75-4930,,,,Mariano761,,Grant908,,,,white,nonhispanic,M,Newton  Massachusetts  US,921 Hagenes Fort Suite 40,Oak Bluffs,Massachusetts,Dukes County,,00000,41.428562356145434,-70.52833967964935,12366.64,167007.49,176946
036c65c7-9bd6-4d6b-83a3-4802ef252e62,1953-10-24,1987-07-01,999-29-6077,S99930268,X80194825X,Mr.,Antony83,Jae222,Eichmann909,,,M,white,nonhispanic,M,Mansfield  Massachusetts  US,321 Beier Landing Apt 24,Billerica,Massachusetts,Middlesex County,,00000,42.54394861500389,-71.25071877896657,57904.45,15423.29,179969
1e3cfff8-1eef-5a54-93d7-f1bb161df800,2021-05-07,,999-34-5541,,,,Sean831,Benton624,Collins926,,,,white,nonhispanic,M,Winchester  Massachusetts  US,489 Towne Track Suite 36,Worcester,Massachusetts,Worcester County,25027,01610,42.331538604601135,-71.80316656737777,780.00,24554.92,11870
5ede880a-5f32-6234-9501-3d28e6289c7a,2005-12-30,,999-50-6413,S99964068,X55983027X,Mr.,Cristian531,Arturo47,Baeza53,,,,white,hispanic,M,Mexico City  Mexico City  MX,510 Johnston Park Unit 4,Southborough,Massachusetts,Worcester County,,00000,42.279843304226965,-71.56772207149372,55978.49,1117.40,145033
05d4b951-eb86-d619-4d32-f20e7dd803f4,1973-09-11,,999-50-7998,S99932388,X1165390X,Ms.,Emilia403,Elisa944,Ledesma253,,,S,black,hispanic,F,Mexico City  Mexico City  MX,737 Kiehn Grove Suite 66,Cambridge,Massachusetts,Middlesex County,25017,02472,42.34032710151219,-71.12213917664135,257874.91,601623.09,134383
e0c70dee-5e19-aab1-ceda-e1f608337769,1948-04-14,,999-29-3054,S99999797,X39944334X,Mrs.,Soon875,Inocencia535,Aufderhar910,,Moen819,M,white,nonhispanic,F,Chicopee  Massachusetts  US,697 Goyette Ferry,Methuen,Massachusetts,Essex County,25009,01841,42.781523167811855,-71.15288641793913,864166.13,478195.23,53998
0590c1a8-700e-b728-d74b-5d8a0b7ac454,2007-07-06,,999-53-3383,S99973471,,Mr.,Werner409,Jermaine675,Christiansen251,,,,white,nonhispanic,M,Lawrence  Massachusetts  US,1098 Boyer Port Unit 41,Billerica,Massachusetts,Middlesex County,,00000,42.59844051181034,-71.25595823169951,52695.40,0.00,74210
f7502214-dd51-54d5-77f9-07685dd2baa7,1953-10-24,,999-93-2384,S99984951,X12395190X,Mr.,Brant303,,Morissette863,,,S,white,nonhispanic,M,Stoneham  Massachusetts  US,459 Heathcote Center,Billerica,Massachusetts,Middlesex County,,00000,42.595985300624854,-71.30328537771977,149170.03,849584.64,179969
140148b4-87d1-09b0-5eda-efdea8f4c1f9,1981-11-28,,999-94-9595,S99954727,X39445445X,Mrs.,Cristine925,Winifred736,Walter473,,Murray856,M,black,nonhispanic,F,Boston  Massachusetts  US,919 Nader Ranch Unit 69,Boston,Massachusetts,Suffolk County,25025,02127,42.30439992404002,-71.08303299656338,18588.85,807774.97,21761
42a8b5d1-b600-7478-dca5-5692fd386273,1993-02-08,,999-29-6769,S99943712,X10119394X,Mr.,Adrian111,Dion244,Heidenreich818,,,S,white,nonhispanic,M,Milton  Massachusetts  US,388 Walker Lodge,Boston,Massachusetts,Suffolk County,25025,02120,42.34625653701512,-71.01512945443187,84886.68,0.00,35109
32f0ad13-9437-5846-a11b-e0e499c569dd,2008-12-02,,999-81-5070,S99918180,,,Erlinda993,Meta661,Carroll471,,,,white,nonhispanic,F,Springfield  Massachusetts  US,552 Spencer Ferry Suite 75,Teaticket,Massachusetts,Barnstable County,25001,02536,41.633547173865985,-70.56969690400886,3153.47,35062.81,21651
b5d6dc66-710c-13db-5de2-cd7e32a88b65,1968-11-25,,999-89-6606,S99972408,X74760732X,Mrs.,Erinn548,Larhonda769,Becker968,,Schulist381,D,white,nonhispanic,F,Boston  Massachusetts  US,817 Abernathy Byway,Northampton,Massachusetts,Hampshire County,25015,01063,42.3183391903253,-72.62618519166217,166268.77,900459.97,24516
a128b388-ffc0-3629-4749-4ec87a93bb8d,1992-07-12,,999-69-8743,S99930290,X19873848X,Ms.,Donya787,Klara351,Feil794,,,S,white,nonhispanic,F,Springfield  Massachusetts  US,798 Kemmer Bridge,Fall River,Massachusetts,Bristol County,25005,02721,41.677244369976556,-71.14503116229105,104380.77,304961.15,41470
420f87a4-c8bd-270c-21ee-be5fc112c1df,1971-03-31,,999-70-6891,S99943144,X86652946X,Mr.,Beau391,Elroy493,Hermann103,MD,,S,white,nonhispanic,M,Medford  Massachusetts  US,149 Mertz Heights Unit 3,Framingham,Massachusetts,Middlesex County,25017,01701,42.322177928668076,-71.42366728729891,10860.99,747559.34,15441
b9ebabff-250a-976f-15ed-7b4d3ede2540,1969-03-03,,999-93-1635,S99932940,X14114696X,Mr.,Clayton230,Jan231,Streich926,,,M,white,nonhispanic,M,Boston  Massachusetts  US,921 Wolf Ramp,Boston,Massachusetts,Suffolk County,25025,02152,42.22479276261104,-71.09179736514166,10144.31,213549.28,19032
4c0410f4-09a8-83fd-9f0a-e4b492ef07ff,1996-03-04,,999-91-1424,S99984684,X10248572X,Mrs.,Lila466,Clotilde434,Mueller846,,Shanahan202,M,white,nonhispanic,F,Amesbury  Massachusetts  US,874 Borer Quay,Westwood,Massachusetts,Norfolk County,,00000,42.19670872515917,-71.1680119499039,73240.67,169612.32,105571
20e91225-c9e8-d8c9-9e29-83ac8638f878,1989-02-21,,999-98-1092,S99965319,X78810054X,Mrs.,Tamala194,Arianne988,Lockman863,,Harvey63,M,white,nonhispanic,F,Braintree  Massachusetts  US,566 Harber Union Suite 4,Medford,Massachusetts,Middlesex County,25017,02155,42.43078586801141,-71.06899880446898,53811.81,871624.39,99012
e829598b-4d24-378f-1407-c1640abc574a,1964-10-23,,999-53-6277,S99919131,X59047597X,Mrs.,Clotilde434,Angelia425,Strosin214,,Feil794,M,white,nonhispanic,F,Boston  Massachusetts  US,1016 Rodriguez Vista Unit 42,Waltham,Massachusetts,Middlesex County,25017,02451,42.40329982033249,-71.16400530772658,247973.01,729019.70,30373
e67afa1d-f4e2-f8d0-c7ed-1a3fcf9720e8,2008-07-24,,999-39-5535,S99985004,,,Lisha487,Coral377,Zemlak964,,,,white,nonhispanic,F,Wilmington  Massachusetts  US,502 Barrows Walk Unit 18,New Bedford,Massachusetts,Bristol County,25005,02743,41.68594653774231,-70.93483594353923,3545.53,80047.67,16002
580746f8-1ca5-a4ed-27e1-0cb425cfcbf0,1945-06-28,2003-08-23,999-36-2594,S99921015,X17923223X,Mr.,Nathan164,Parker433,Wolf938,,,D,white,nonhispanic,M,Lexington  Massachusetts  US,740 Hamill Manor,Lunenburg,Massachusetts,Worcester County,25027,01462,42.53880427203044,-71.770458454851,62725.62,132677.97,89988
608784ca-16b9-ab1d-2e10-cba8af33a1a1,1992-01-28,,999-55-1202,S99976047,X75648543X,Mr.,Randy380,Weston546,Rohan584,,,M,white,nonhispanic,M,Milford  Massachusetts  US,1099 Wilderman Extension,Milton,Massachusetts,Norfolk County,25021,02186,42.27632209416333,-71.11662412196675,67238.47,6951.25,113577
9fa85468-3fea-eda9-a11e-49ed2001f87a,2019-05-13,,999-27-8923,,,,Reid278,Wilson960,Sawayn19,,,,white,nonhispanic,M,Duxbury  Massachusetts  US,871 Wuckert Neck,Salem,Massachusetts,Essex County,25009,01907,42.49332600046964,-70.91501311306803,7692.41,12753.96,116902
