Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
b9ebabff-250a-976f-15ed-7b4d3ede2540,2025-09-13,2021-04-30,999-20-6903,S99965319,X74760732X,Mrs.,Emile522,Refugio197,Zemlak964,MD,Hane680,D,black,nonhispanic,F,Boxford  Massachusetts  US,696 Goodwin Lock Suite 66,Newton,Massachusetts,Plymouth County,25890.58687417749,2515,42.4978260731261,-71.24598095502346,1426202.979946415,697239.020610034,132555
d0cb90bc-7a04-52a4-4fe0-a1812444b148,1994-11-24,1987-07-01,999-34-8625,S99985829,X48162857X,Mrs.,Erlinda993,Linda558,Collins926,MD,Balderas66,S,asian,hispanic,F,Everett  Massachusetts  US,541 Fisher Vale,Clinton,Massachusetts,Barnstable County,42752.16960035154,2425,41.821914051728044,-71.61862171042729,221322.25871996093,759857.5157802278,690472
29fd4d50-a45d-32ef-e202-e7ca04776f06,1971-03-31,2015-08-29,999-91-9089,S99979952,X38096074X,Ms.,Isreal8,Arturo47,Ruecker817,MD,Shanahan202,D,black,nonhispanic,M,Dracut  Massachusetts  US,865 Cormier Alley Suite 92,Southborough,Massachusetts,Bristol County,28692.44485387002,1315,42.323711476800725,-70.75285304827503,478423.3513946465,3005771.285064905,481535
b50d5753-604a-120e-932c-ff8dd8a0cc10,2013-02-26,2019-02-06,999-61-3305,S99958172,X49877246X,Ms.,Garfield38,Klara351,Watsica258,MD,Hane680,W,asian,hispanic,M,Lyon  Auvergne-Rhone-Alpes  FR,172 Sporer Bay,Cambridge,Massachusetts,Worcester County,29601.685365512032,459,42.128599105489506,-72.2018561833716,893530.4602127833,711985.8371701272,722820
b50d5753-604a-120e-932c-ff8dd8a0cc10,1996-03-04,2023-04-19,999-15-6610,S99916081,X55558699X,Mr.,Marquita692,Cheryle584,Toy286,MD,Torp761,D,asian,hispanic,M,Ashby  Massachusetts  US,445 Vandervort Boulevard Apt 70,Sudbury,Massachusetts,Hampshire County,31341.254892850997,1519,41.5861344805696,-71.79227472740327,743630.3685807262,3495481.594563385,714718
6754c4af-3a46-d0d4-d1df-6bc0fe400b65,2013-02-26,1969-02-04,999-39-5535,S99968047,X44297687X,Ms.,Joe656,Cyril535,Bailey598,MD,Toledo81,D,other,hispanic,M,Fairhaven  Massachusetts  US,399 Dare Junction Unit 28,Framingham,Massachusetts,Norfolk County,26250.199210336665,2789,41.853887380132356,-72.20999419737201,901169.2726341918,827975.0710020021,735721
eca82eba-d217-7a6e-6efe-564f3fec3d76,1968-11-25,2003-08-23,999-53-6582,S99944307,X23555054X,Mr.,Margarito178,Rosaline65,Wolf938,MD,Schoen8,W,asian,hispanic,F,Gloucester  Massachusetts  US,582 Tillman Gateway,Salem,Massachusetts,Worcester County,39360.14603402803,2647,41.87818357521714,-71.94366026563365,1120449.1622246802,2626459.452425706,603989
1f6c9559-35f5-528c-a64e-8f1929ea35fd,1989-07-13,1969-11-25,999-29-6769,S99983923,X9049648X,Ms.,Gennie418,Lemuel304,Heidenreich818,MD,Murazik203,W,black,nonhispanic,M,Falmouth  Massachusetts  US,317 Pollich Gateway Apt 75,Salem,Massachusetts,Essex County,35010.91945129209,650,42.68203495453768,-71.81370755148949,823814.3616118381,531188.3409287431,857738
ad711c18-e176-fde2-903e-bc365bf73c0e,1969-03-03,2003-08-23,999-94-9595,S99941343,X42649558X,Ms.,Tyler508,Gabriela205,Marquardt819,MD,Moen819,M,asian,hispanic,M,Panama City  Panama  PA,874 Borer Quay,Kingston,Massachusetts,Hampshire County,28963.0711006685,838,42.1452540224649,-72.18848059329163,1455971.9733903625,3743651.6142325373,614550
f522c3dc-d003-2da5-c06c-f1ed1c668f1b,1980-10-27,1987-07-01,999-29-3054,S99920820,X64390742X,Mrs.,Britt177,Tisa11,Hirthe744,MD,Ornelas92,M,hawaiian,nonhispanic,F,Amherst Center  Massachusetts  US,1046 Kessler Trace,Winthrop,Massachusetts,Norfolk County,30428.18620681785,2236,42.65049238618685,-72.05950098943784,688176.7720852299,109135.91132288476,631013
fbfb2247-31c9-20d2-3ba3-667d1d0f4361,2009-05-16,2021-04-30,999-97-6274,S99920820,X36212917X,Ms.,Kristi306,Inocencia535,Grant908,MD,Nienow652,W,white,hispanic,M,Mansfield  Massachusetts  US,414 Quigley Ramp,Westwood,Massachusetts,Barnstable County,26968.286234697127,2808,42.57231406657569,-70.73796216226923,890538.7474468444,3189368.2114906544,865044
4840bde2-1d9b-254c-1937-235892fb2991,1992-11-15,2006-10-06,999-17-9178,S99934909,X398048X,Mr.,Emilia403,Robena997,Hauck852,MD,Gutmann970,W,other,nonhispanic,F,Puebla  Puebla  MX,803 Shields Skyway Unit 32,Yarmouth,Massachusetts,Worcester County,39717.365256728925,1310,42.83574228775628,-72.83897275250266,1369000.5836338012,3379554.7475535874,408216
d311f4c7-00a2-181a-bd1e-c4839b31f7ca,2021-12-25,2006-10-06,999-21-2995,S99967646,X66935632X,Mrs.,Victoria535,Olimpia983,Reinger292,MD,Williamson769,M,other,hispanic,F,Dartmouth  Massachusetts  US,656 Kuhlman Boulevard,Westwood,Massachusetts,Bristol County,33905.93510846795,1801,42.161363503706404,-71.00656938625654,1271755.7949711268,1318842.661919286,348740
d3aa4d0d-b047-3d58-1d55-a0a4fc2fe67a,2008-07-24,2021-04-30,999-36-2594,S99927175,X3610476X,Mr.,Nathan164,Olimpia983,Rippin620,MD,Ornelas92,W,black,nonhispanic,F,Wilmington  Massachusetts  US,1015 Gibson Spur,Westwood,Massachusetts,Essex County,35927.15696151337,2755,41.6182206106368,-71.87182797530144,165164.61636220416,717076.5864240472,217550
963bdbf6-7ac2-69eb-91f4-2db8891480b9,1934-07-08,2019-02-06,999-21-8389,S99910606,X21729588X,Ms.,Donya787,Randa356,Collins926,MD,Feil794,M,asian,nonhispanic,F,Paxton  Massachusetts  US,144 Farrell Walk Apt 63,Taunton,Massachusetts,Dukes County,28184.551202965413,105,42.364791858892396,-72.95469437848575,886748.6773219809,3784654.3978255787,879865
